step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
481,TRANSFER,130668.56,C349322282,130668.56,0.0,C1470984619,0.0,0.0,1,0
481,CASH_OUT,130668.56,C1722932683,130668.56,0.0,C1992581465,2403740.71,2534409.27,1,0
481,TRANSFER,305183.84,C1457867360,305183.84,0.0,C1143524875,0.0,0.0,1,0
481,CASH_OUT,305183.84,C1505496365,305183.84,0.0,C1263395993,470854.17,776038.0,1,0
481,TRANSFER,190215.18,C1544182108,190215.18,0.0,C1927390532,0.0,0.0,1,0
481,CASH_OUT,190215.18,C884840595,190215.18,0.0,C1836069154,0.0,190215.18,1,0
481,TRANSFER,832811.84,C1215783470,832811.84,0.0,C1131260473,0.0,0.0,1,0
481,CASH_OUT,832811.84,C1897651048,832811.84,0.0,C372865996,0.0,832811.84,1,0
481,TRANSFER,1710180.37,C2136325294,1710180.37,0.0,C1970232075,0.0,0.0,1,0
481,CASH_OUT,1710180.37,C670354135,1710180.37,0.0,C577804571,934700.52,2644880.89,1,0
481,TRANSFER,20296.68,C1415686677,20296.68,0.0,C384177810,0.0,0.0,1,0
481,CASH_OUT,20296.68,C2072968042,20296.68,0.0,C1480258945,129269.88,149566.56,1,0
481,TRANSFER,548677.33,C703367289,548677.33,0.0,C428179224,0.0,0.0,1,0
481,CASH_OUT,548677.33,C676285921,548677.33,0.0,C1205336218,139582.33,688259.65,1,0
482,TRANSFER,732198.35,C1898408959,732198.35,0.0,C38559733,0.0,0.0,1,0
482,CASH_OUT,732198.35,C2105445146,732198.35,0.0,C10585515,673285.12,1405483.47,1,0
482,TRANSFER,75659.33,C807173004,75659.33,0.0,C1577384296,0.0,0.0,1,0
482,CASH_OUT,75659.33,C1659770923,75659.33,0.0,C381855260,850226.66,925885.99,1,0
482,TRANSFER,132438.82,C677179162,132438.82,0.0,C520559752,0.0,0.0,1,0
482,CASH_OUT,132438.82,C561223504,132438.82,0.0,C212208463,0.0,132438.82,1,0
482,TRANSFER,1059347.56,C1918912745,1059347.56,0.0,C1999367128,0.0,0.0,1,0
482,CASH_OUT,1059347.56,C1625110990,1059347.56,0.0,C1705027319,234543.3,1293890.85,1,0
482,TRANSFER,296186.51,C792080112,296186.51,0.0,C1606793865,0.0,0.0,1,0
482,CASH_OUT,296186.51,C306373969,296186.51,0.0,C1858951589,668223.65,964410.16,1,0
482,TRANSFER,1451083.08,C1888769481,1451083.08,0.0,C1653981424,0.0,0.0,1,0
482,CASH_OUT,1451083.08,C727140107,1451083.08,0.0,C1279293168,0.0,1451083.08,1,0
482,TRANSFER,37831.15,C1162461767,37831.15,0.0,C1883074444,0.0,0.0,1,0
482,CASH_OUT,37831.15,C1939829449,37831.15,0.0,C1329996187,918489.62,956320.77,1,0
482,TRANSFER,24382.08,C561470318,24382.08,0.0,C1565320699,0.0,0.0,1,0
482,CASH_OUT,24382.08,C805912404,24382.08,0.0,C2095346026,6866.91,31248.99,1,0
483,PAYMENT,891.83,C995723496,14713.0,13821.17,M869837936,0.0,0.0,0,0
483,PAYMENT,478.46,C678374734,162.0,0.0,M1365591176,0.0,0.0,0,0
483,PAYMENT,2201.63,C638355588,0.0,0.0,M1346439961,0.0,0.0,0,0
483,PAYMENT,22221.37,C18176258,0.0,0.0,M2058296492,0.0,0.0,0,0
483,PAYMENT,2092.95,C942007253,27138.0,25045.05,M1617182219,0.0,0.0,0,0
483,CASH_IN,15709.61,C1259513420,25045.05,40754.66,C935137504,27973.21,12263.6,0,0
483,CASH_IN,381045.86,C1239058942,40754.66,421800.52,C727058222,698489.77,317443.91,0,0
483,CASH_IN,124287.57,C1593241691,421800.52,546088.08,C1613022077,261901.33,137613.77,0,0
483,CASH_IN,256498.49,C522389992,546088.08,802586.58,C2021659488,456117.75,199619.26,0,0
483,CASH_IN,189306.97,C1096674438,802586.58,991893.55,C2007094,272203.6,82896.63,0,0
483,CASH_IN,238011.13,C1549076522,991893.55,1229904.68,C2053006254,21814084.16,21576073.03,0,0
483,CASH_IN,267579.85,C902320083,1229904.68,1497484.52,C638049850,4142594.32,3875014.48,0,0
483,CASH_IN,238709.16,C849571019,1497484.52,1736193.68,C132253946,1239910.23,1001201.07,0,0
483,CASH_IN,246999.84,C473206725,1736193.68,1983193.53,C81786496,456015.94,209016.1,0,0
483,CASH_IN,214786.41,C1750388785,1983193.53,2197979.94,C888136899,1072192.82,857406.41,0,0
483,CASH_IN,67981.13,C529902655,2197979.94,2265961.07,C1233857647,477629.55,409648.42,0,0
483,CASH_IN,32475.01,C913919538,2265961.07,2298436.08,C1560225329,41556.37,9081.36,0,0
483,CASH_IN,89190.89,C235648415,2298436.08,2387626.98,C160183918,337438.15,248247.26,0,0
483,CASH_IN,17760.45,C1083189559,2387626.98,2405387.43,C2047997211,899910.33,882149.89,0,0
483,CASH_IN,145672.9,C1918275918,2405387.43,2551060.33,C1836654680,391148.9,245475.99,0,0
483,CASH_IN,106509.35,C237132264,2551060.33,2657569.68,C1877379218,5987931.11,5881421.76,0,0
483,CASH_IN,386033.59,C1565958910,2657569.68,3043603.27,C660001305,897012.92,510979.33,0,0
