step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
721,TRANSFER,23639.56,C594313973,23639.56,0.0,C1343815682,0.0,0.0,1,0
721,CASH_OUT,23639.56,C427738422,23639.56,0.0,C950599910,140063.53,163703.1,1,0
721,TRANSFER,71216.62,C2104908972,71216.62,0.0,C859732085,0.0,0.0,1,0
721,CASH_OUT,71216.62,C1028741158,71216.62,0.0,C1126685739,16093.34,87309.96,1,0
722,TRANSFER,1158396.74,C2062360147,1158396.74,0.0,C1873402307,0.0,0.0,1,0
722,CASH_OUT,1158396.74,C366293837,1158396.74,0.0,C2121955514,0.0,1158396.74,1,0
722,TRANSFER,444766.43,C1510579815,444766.43,0.0,C710501124,0.0,0.0,1,0
722,CASH_OUT,444766.43,C1840147816,444766.43,0.0,C922576062,0.0,444766.43,1,0
722,TRANSFER,59263.88,C2141452552,59263.88,0.0,C1620015007,0.0,0.0,1,0
722,CASH_OUT,59263.88,C1129374442,59263.88,0.0,C552296205,1597464.29,1656728.17,1,0
722,TRANSFER,21960.02,C1438426689,21960.02,0.0,C213308373,0.0,0.0,1,0
722,CASH_OUT,21960.02,C1265063091,21960.02,0.0,C730907439,0.0,21960.02,1,0
722,TRANSFER,3071270.72,C27765734,3071270.72,0.0,C728538990,0.0,0.0,1,0
722,CASH_OUT,3071270.72,C1272560847,3071270.72,0.0,C116742531,153082.28,3224353.0,1,0
723,TRANSFER,1232697.94,C981935704,1232697.94,0.0,C786585564,0.0,0.0,1,0
723,CASH_OUT,1232697.94,C230197841,1232697.94,0.0,C449117351,2532328.06,3765025.99,1,0
723,TRANSFER,6199009.0,C838658203,6199009.0,0.0,C539837230,0.0,0.0,1,0
723,CASH_OUT,6199009.0,C935658927,6199009.0,0.0,C1938522935,938804.47,7137813.47,1,0
723,TRANSFER,128893.5,C690631136,128893.5,0.0,C888357097,0.0,0.0,1,0
723,CASH_OUT,128893.5,C1064690652,128893.5,0.0,C810812783,209908.87,338802.36,1,0
723,TRANSFER,2232257.71,C546364616,2232257.71,0.0,C877246848,0.0,0.0,1,0
723,CASH_OUT,2232257.71,C684925403,2232257.71,0.0,C855824878,819923.42,3052181.14,1,0
723,TRANSFER,138373.64,C1343135760,138373.64,0.0,C946275837,0.0,0.0,1,0
723,CASH_OUT,138373.64,C1089852110,138373.64,0.0,C1848640378,125028.17,263401.81,1,0
723,TRANSFER,72955.08,C1722101892,72955.08,0.0,C1880386653,0.0,0.0,1,0
723,CASH_OUT,72955.08,C1464408178,72955.08,0.0,C262328593,0.0,72955.08,1,0
723,TRANSFER,457359.64,C1927429291,457359.64,0.0,C269394270,0.0,0.0,1,0
723,CASH_OUT,457359.64,C477094811,457359.64,0.0,C88386120,160042.8,617402.44,1,0
724,TRANSFER,200482.72,C1392628098,200482.72,0.0,C1996959376,0.0,0.0,1,0
724,CASH_OUT,200482.72,C1284823320,200482.72,0.0,C1482507744,254271.49,454754.21,1,0
724,TRANSFER,89845.29,C795915077,89845.29,0.0,C101606324,0.0,0.0,1,0
724,CASH_OUT,89845.29,C1281420811,89845.29,0.0,C1827800010,0.0,89845.29,1,0
724,TRANSFER,309488.9,C296795076,309488.9,0.0,C658980177,0.0,0.0,1,0
724,CASH_OUT,309488.9,C2064051443,309488.9,0.0,C782792546,924407.13,1233896.04,1,0
724,TRANSFER,506923.53,C1371968077,506923.53,0.0,C297875809,0.0,0.0,1,0
724,CASH_OUT,506923.53,C438124232,506923.53,0.0,C1360951164,413370.56,920294.09,1,0
724,TRANSFER,501425.84,C241686740,501425.84,0.0,C2071832199,0.0,0.0,1,0
724,CASH_OUT,501425.84,C1112202399,501425.84,0.0,C1546219364,0.0,501425.84,1,0
724,TRANSFER,1379501.18,C1083455984,1379501.18,0.0,C662399585,0.0,0.0,1,0
724,CASH_OUT,1379501.18,C664281648,1379501.18,0.0,C1499411026,0.0,1379501.18,1,0
724,TRANSFER,72389.42,C369360182,72389.42,0.0,C1892199981,0.0,0.0,1,0
724,CASH_OUT,72389.42,C2090432901,72389.42,0.0,C2044300505,397599.55,469988.97,1,0
725,TRANSFER,873322.61,C488866911,873322.61,0.0,C850044970,0.0,0.0,1,0
725,CASH_OUT,873322.61,C2077011049,873322.61,0.0,C1352808930,258993.92,1132316.53,1,0
725,TRANSFER,123259.24,C1518086244,123259.24,0.0,C1924072555,0.0,0.0,1,0
725,CASH_OUT,123259.24,C1350230812,123259.24,0.0,C1392776813,1175578.47,1298837.71,1,0
726,TRANSFER,2216437.25,C407411386,2216437.25,0.0,C2112724407,0.0,0.0,1,0
726,CASH_OUT,2216437.25,C1860220594,2216437.25,0.0,C1149224320,6843369.97,9059807.22,1,0
726,TRANSFER,54584.29,C181783158,54584.29,0.0,C1857371794,0.0,0.0,1,0
726,CASH_OUT,54584.29,C361669345,54584.29,0.0,C1226907316,24298.74,78883.03,1,0
726,TRANSFER,316882.94,C1238333344,316882.94,0.0,C1708390598,0.0,0.0,1,0
726,CASH_OUT,316882.94,C586226957,316882.94,0.0,C962253473,1049008.93,1365891.86,1,0
726,TRANSFER,765104.94,C106165599,765104.94,0.0,C423074299,0.0,0.0,1,0
726,CASH_OUT,765104.94,C1722472158,765104.94,0.0,C2112033670,2272254.15,3037359.09,1,0
726,TRANSFER,9065.44,C1416286172,9065.44,0.0,C1369860809,0.0,0.0,1,0
726,CASH_OUT,9065.44,C2119805225,9065.44,0.0,C1289962694,757856.9,766922.34,1,0
726,TRANSFER,834495.09,C1740198576,834495.09,0.0,C1453130071,0.0,0.0,1,0
726,CASH_OUT,834495.09,C1461019839,834495.09,0.0,C685427542,471101.6,1305596.69,1,0
726,TRANSFER,185529.91,C1426277806,185529.91,0.0,C753666064,0.0,0.0,1,0
726,CASH_OUT,185529.91,C1721806534,185529.91,0.0,C878343259,0.0,185529.91,1,0
726,TRANSFER,1539474.57,C1260477552,1539474.57,0.0,C1646231147,0.0,0.0,1,0
726,CASH_OUT,1539474.57,C929950007,1539474.57,0.0,C1800726477,137245.4,1676719.97,1,0
726,TRANSFER,3547010.54,C2022499393,3547010.54,0.0,C401908877,0.0,0.0,1,0
726,CASH_OUT,3547010.54,C456762120,3547010.54,0.0,C1618899924,134668.9,3681679.44,1,0
726,TRANSFER,561446.32,C1513799363,561446.32,0.0,C519065458,0.0,0.0,1,0
726,CASH_OUT,561446.32,C46584034,561446.32,0.0,C889161181,122622.57,684068.89,1,0
726,TRANSFER,76960.91,C494375447,76960.91,0.0,C205627082,0.0,0.0,1,0
726,CASH_OUT,76960.91,C1266701138,76960.91,0.0,C211860517,651807.74,728768.66,1,0
727,TRANSFER,815384.83,C1145249863,815384.83,0.0,C1054116323,0.0,0.0,1,0
727,CASH_OUT,815384.83,C1882634733,815384.83,0.0,C1883460887,1620575.26,2435960.09,1,0
727,TRANSFER,6377401.2,C1366321878,6377401.2,0.0,C1565876576,0.0,0.0,1,0
727,CASH_OUT,6377401.2,C413383017,6377401.2,0.0,C1128848871,0.0,6377401.2,1,0
727,TRANSFER,124582.58,C651444933,124582.58,0.0,C1161818914,0.0,0.0,1,0
727,CASH_OUT,124582.58,C1098290230,124582.58,0.0,C1739564153,320485.06,445067.64,1,0
727,TRANSFER,263401.81,C806437930,263401.81,0.0,C1469754483,0.0,0.0,1,0
727,CASH_OUT,263401.81,C850961884,263401.81,0.0,C1203132980,251586.8,514988.6,1,0
727,TRANSFER,69039.64,C922622756,69039.64,0.0,C417851521,0.0,0.0,1,0
727,CASH_OUT,69039.64,C1130163945,69039.64,0.0,C1975233272,983882.79,1052922.43,1,0
727,TRANSFER,276298.49,C2044117692,276298.49,0.0,C71460104,0.0,0.0,1,0
727,CASH_OUT,276298.49,C238489119,276298.49,0.0,C2127664545,598892.69,875191.19,1,0
728,TRANSFER,252667.75,C1221985222,252667.75,0.0,C1246651614,0.0,0.0,1,0
728,CASH_OUT,252667.75,C1817806739,252667.75,0.0,C84626312,0.0,252667.75,1,0
728,TRANSFER,287040.14,C601193350,287040.14,0.0,C676682698,0.0,0.0,1,0
728,CASH_OUT,287040.14,C363126293,287040.14,0.0,C991624495,2153682.82,2440722.97,1,0
728,TRANSFER,6322399.97,C1838430036,6322399.97,0.0,C432858723,0.0,0.0,1,0
728,CASH_OUT,6322399.97,C1305559146,6322399.97,0.0,C2086292862,0.0,6322399.97,1,0
728,TRANSFER,119143.75,C1171262237,119143.75,0.0,C1229370593,0.0,0.0,1,0
728,CASH_OUT,119143.75,C1983324612,119143.75,0.0,C1263469506,131451.57,250595.32,1,0
728,TRANSFER,3846781.01,C987072193,3846781.01,0.0,C611870654,0.0,0.0,1,0
728,CASH_OUT,3846781.01,C2109752289,3846781.01,0.0,C154510923,46052.98,3892833.98,1,0
729,TRANSFER,1102951.39,C871824170,1102951.39,0.0,C948778919,0.0,0.0,1,0
729,CASH_OUT,1102951.39,C1678410175,1102951.39,0.0,C228891434,0.0,1102951.39,1,0
729,TRANSFER,90026.9,C2144761776,90026.9,0.0,C514777944,0.0,0.0,1,0
729,CASH_OUT,90026.9,C157425928,90026.9,0.0,C1303144727,339171.02,429197.92,1,0
730,TRANSFER,1152538.9,C231322789,1152538.9,0.0,C1922711956,0.0,0.0,1,0
730,CASH_OUT,1152538.9,C1040108506,1152538.9,0.0,C1101565058,0.0,1152538.9,1,0
730,TRANSFER,1665334.68,C1901678626,1665334.68,0.0,C223228023,0.0,0.0,1,0
730,CASH_OUT,1665334.68,C1772832096,1665334.68,0.0,C703136937,398538.39,2063873.07,1,0
730,TRANSFER,156396.46,C696760428,156396.46,0.0,C577061559,0.0,0.0,1,0
730,CASH_OUT,156396.46,C1659635357,156396.46,0.0,C876852627,842357.16,998753.62,1,0
730,TRANSFER,403.56,C1494188706,403.56,0.0,C1175598908,0.0,0.0,1,0
730,CASH_OUT,403.56,C1790729382,403.56,0.0,C1460854172,1124708.32,1125111.88,1,0
730,TRANSFER,2154005.71,C507292245,2154005.71,0.0,C2129452357,0.0,0.0,1,0
730,CASH_OUT,2154005.71,C1514500854,2154005.71,0.0,C1368085881,0.0,2154005.71,1,0
730,TRANSFER,10000000.0,C726730575,57316255.05,47316255.05,C1364745638,0.0,0.0,1,0
730,CASH_OUT,10000000.0,C1700232450,10000000.0,0.0,C125311108,0.0,10000000.0,1,0
730,TRANSFER,10000000.0,C507645439,47316255.05,37316255.05,C270374999,0.0,0.0,1,0
730,CASH_OUT,10000000.0,C1868631555,10000000.0,0.0,C1100933050,0.0,10000000.0,1,0
730,TRANSFER,10000000.0,C1277761503,37316255.05,27316255.05,C500987951,0.0,0.0,1,0
730,CASH_OUT,10000000.0,C315149365,10000000.0,0.0,C574552283,62895.13,10062895.13,1,0
730,TRANSFER,10000000.0,C476780134,27316255.05,17316255.05,C1150932816,0.0,0.0,1,0
730,CASH_OUT,10000000.0,C2065498878,10000000.0,0.0,C502437065,819130.39,10819130.39,1,0
730,TRANSFER,10000000.0,C2140038573,17316255.05,17316255.05,C1395467927,0.0,0.0,1,1
730,CASH_OUT,0.0,C729003789,0.0,0.0,C1388096959,1008609.53,1008609.53,1,0
730,TRANSFER,7316255.05,C1869569059,17316255.05,17316255.05,C1861208726,0.0,0.0,1,1
730,CASH_OUT,0.0,C2088151490,0.0,0.0,C1156763710,0.0,0.0,1,0
730,TRANSFER,3191058.32,C1884883180,3191058.32,0.0,C906779007,0.0,0.0,1,0
730,CASH_OUT,3191058.32,C1185153589,3191058.32,0.0,C978277137,161350.38,3352408.69,1,0
730,TRANSFER,338364.14,C1396691078,338364.14,0.0,C476657096,0.0,0.0,1,0
730,CASH_OUT,338364.14,C449727386,338364.14,0.0,C1527134062,724300.82,1062664.96,1,0
730,TRANSFER,185488.23,C585645639,185488.23,0.0,C1050859310,0.0,0.0,1,0
730,CASH_OUT,185488.23,C1153115525,185488.23,0.0,C1531209289,0.0,185488.23,1,0
731,TRANSFER,31887.18,C1764583028,31887.18,0.0,C252274322,0.0,0.0,1,0
731,CASH_OUT,31887.18,C30896720,31887.18,0.0,C1159359491,4584085.52,4615972.7,1,0
731,TRANSFER,147186.94,C1013069669,147186.94,0.0,C1655602731,0.0,0.0,1,0
731,CASH_OUT,147186.94,C1225675649,147186.94,0.0,C1599626479,15982.05,163168.99,1,0
731,TRANSFER,302227.56,C648990331,302227.56,0.0,C1204258741,0.0,0.0,1,0
731,CASH_OUT,302227.56,C1814350435,302227.56,0.0,C51409599,1125769.87,1427997.43,1,0
731,TRANSFER,219934.26,C1104155037,219934.26,0.0,C852180070,0.0,0.0,1,0
731,CASH_OUT,219934.26,C2054799485,219934.26,0.0,C997585991,0.0,219934.26,1,0
731,TRANSFER,81677.17,C712250463,81677.17,0.0,C1291785655,0.0,0.0,1,0
731,CASH_OUT,81677.17,C1623831712,81677.17,0.0,C538679361,130887.69,212564.86,1,0
731,TRANSFER,429359.76,C567545309,429359.76,0.0,C741413300,0.0,0.0,1,0
731,CASH_OUT,429359.76,C362433458,429359.76,0.0,C1092024343,1973585.31,2402945.07,1,0
