step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
457,TRANSFER,173020.24,C202768349,173020.24,0.0,C568155079,0.0,0.0,1,0
457,CASH_OUT,173020.24,C2066174694,173020.24,0.0,C708073508,95201.75,268221.99,1,0
457,TRANSFER,283415.1,C828404341,283415.1,0.0,C1030933184,0.0,0.0,1,0
457,CASH_OUT,283415.1,C1663497956,283415.1,0.0,C1331429328,0.0,283415.1,1,0
457,TRANSFER,145482.09,C1089341002,145482.09,0.0,C1168895160,0.0,0.0,1,0
457,CASH_OUT,145482.09,C27253971,145482.09,0.0,C325487676,1686412.37,1831894.45,1,0
457,TRANSFER,1017016.67,C870245711,1017016.67,0.0,C143653184,0.0,0.0,1,0
457,CASH_OUT,1017016.67,C1729864710,1017016.67,0.0,C497024092,0.0,1017016.67,1,0
457,TRANSFER,879136.17,C2075685093,879136.17,0.0,C1475814137,0.0,0.0,1,0
457,CASH_OUT,879136.17,C1919721161,879136.17,0.0,C248420364,13264342.28,14143478.46,1,0
458,PAYMENT,173.45,C1896337805,117199.0,117025.55,M107529093,0.0,0.0,0,0
458,PAYMENT,2089.0,C1047508213,290705.0,288616.0,M686026535,0.0,0.0,0,0
458,TRANSFER,644542.99,C1730660367,288616.0,0.0,C692921734,11399014.12,12043557.11,0,0
458,TRANSFER,1499311.22,C663964549,0.0,0.0,C1357469124,1661306.98,3160618.2,0,0
458,TRANSFER,2919673.54,C1687722910,0.0,0.0,C1446674420,12496889.66,15416563.21,0,0
458,TRANSFER,425744.6,C1404422909,0.0,0.0,C1493756800,2148987.15,2574731.75,0,0
458,PAYMENT,338.46,C168498996,640.0,301.54,M930720403,0.0,0.0,0,0
458,PAYMENT,7953.33,C387810185,203596.0,195642.67,M1778532789,0.0,0.0,0,0
458,PAYMENT,1706.47,C945969526,195642.67,193936.2,M1119175131,0.0,0.0,0,0
458,PAYMENT,4397.41,C961516495,33506.0,29108.59,M1102607034,0.0,0.0,0,0
458,DEBIT,2469.56,C1799039506,419.0,0.0,C1061159450,260269.82,262739.38,0,0
458,PAYMENT,2310.55,C65541431,143679.0,141368.45,M1182547822,0.0,0.0,0,0
458,PAYMENT,229.6,C1146333369,259215.0,258985.4,M1980391835,0.0,0.0,0,0
458,PAYMENT,5998.25,C898143168,4.0,0.0,M304635216,0.0,0.0,0,0
458,PAYMENT,366.52,C1265052108,41452.0,41085.48,M1858379650,0.0,0.0,0,0
458,CASH_OUT,84233.55,C530777865,10873.0,0.0,C1406208946,7280.17,91513.72,0,0
458,DEBIT,229.39,C1328614256,209571.0,209341.61,C1925511667,1904161.73,1904391.12,0,0
458,CASH_OUT,80295.82,C1030386195,304834.0,224538.18,C1191715113,699631.67,779927.49,0,0
458,PAYMENT,5023.45,C2006504115,224538.18,219514.74,M1887700998,0.0,0.0,0,0
458,PAYMENT,14770.47,C933885933,219514.74,204744.27,M1505620449,0.0,0.0,0,0
458,PAYMENT,15089.63,C1744944431,204744.27,189654.63,M940923921,0.0,0.0,0,0
458,PAYMENT,9404.07,C1090245217,189654.63,180250.57,M1988034918,0.0,0.0,0,0
458,PAYMENT,7991.16,C326246979,180250.57,172259.4,M18158056,0.0,0.0,0,0
458,PAYMENT,54539.11,C526623601,172259.4,117720.29,M295298506,0.0,0.0,0,0
458,PAYMENT,2476.95,C335261056,117720.29,115243.34,M986215494,0.0,0.0,0,0
458,PAYMENT,19971.82,C951197765,115243.34,95271.53,M1717249324,0.0,0.0,0,0
458,PAYMENT,19873.22,C679613386,95271.53,75398.31,M1368471768,0.0,0.0,0,0
458,PAYMENT,6607.49,C2022214311,75398.31,68790.82,M1195746015,0.0,0.0,0,0
458,PAYMENT,7244.71,C2137126334,68790.82,61546.11,M669930866,0.0,0.0,0,0
458,PAYMENT,4015.37,C462368410,61546.11,57530.74,M1907762286,0.0,0.0,0,0
458,PAYMENT,2275.35,C17490915,57530.74,55255.38,M1419404149,0.0,0.0,0,0
458,DEBIT,361.15,C906198146,11208.0,10846.85,C589046153,109379.13,109740.28,0,0
458,CASH_OUT,166141.58,C1985391480,10846.85,0.0,C1781282087,175599.35,341740.93,0,0
458,PAYMENT,6196.86,C538266538,212692.0,206495.14,M663946518,0.0,0.0,0,0
458,PAYMENT,4372.49,C182028810,37743.0,33370.51,M1226308930,0.0,0.0,0,0
458,DEBIT,803.3,C1138075601,21161.0,20357.7,C1051736283,3526736.38,3527539.67,0,0
458,PAYMENT,312.4,C2094117128,2693.0,2380.6,M975105346,0.0,0.0,0,0
458,PAYMENT,5668.23,C1276508846,118224.0,112555.77,M579872722,0.0,0.0,0,0
458,PAYMENT,37445.55,C1396218745,112555.77,75110.21,M511776929,0.0,0.0,0,0
458,PAYMENT,4041.58,C2099396949,3566.0,0.0,M1588545428,0.0,0.0,0,0
458,PAYMENT,2750.32,C1239149675,257431.0,254680.68,M1594470881,0.0,0.0,0,0
458,PAYMENT,5312.36,C818834364,254680.68,249368.32,M351869398,0.0,0.0,0,0
458,PAYMENT,1642.83,C47646614,13520.0,11877.17,M281229460,0.0,0.0,0,0
458,PAYMENT,3814.9,C1393767099,307.0,0.0,M259569318,0.0,0.0,0,0
